tileset,index,type_or_hex
pretty_petal_flower_shop,59,COVERED
pretty_petal_flower_shop,60,COVERED
pretty_petal_flower_shop,61,COVERED
pretty_petal_flower_shop,62,TOP
pretty_petal_flower_shop,63,COVERED
pretty_petal_flower_shop,64,COVERED
pretty_petal_flower_shop,65,COVERED
pretty_petal_flower_shop,66,COVERED
pretty_petal_flower_shop,67,COVERED
pretty_petal_flower_shop,68,COVERED
pretty_petal_flower_shop,69,COVERED
pretty_petal_flower_shop,70,COVERED
pretty_petal_flower_shop,71,COVERED
sandgem_living,0,COVERED
sandgem_living,1,COVERED
sandgem_living,2,COVERED
sandgem_living,3,COVERED
sandgem_living,4,COVERED
sandgem_living,5,COVERED
sandgem_living,6,COVERED
sandgem_living,7,COVERED
sandgem_living,8,TOP
sandgem_living,9,COVERED
sandgem_living,10,COVERED
sandgem_living,11,COVERED
sandgem_living,12,COVERED
sandgem_living,13,TOP
sandgem_living,14,TOP
sandgem_living,15,COVERED
sandgem_living,16,COVERED
sandgem_living,17,COVERED
sandgem_living,18,COVERED
sandgem_living,19,COVERED
sandgem_living,20,COVERED
sandgem_living,21,TOP
sandgem_living,22,TOP
sandgem_living,23,COVERED
sandgem_living,24,TOP
sandgem_living,25,COVERED
sandgem_living,26,COVERED
sandgem_living,27,COVERED
sandgem_living,28,COVERED
sandgem_living,29,COVERED
sandgem_living,30,COVERED
sandgem_living,31,COVERED
sandgem_living,32,COVERED
sandgem_living,33,COVERED
sandgem_living,34,COVERED
sandgem_living,35,COVERED
sandgem_living,36,COVERED
sandgem_living,37,COVERED
sandgem_living,38,COVERED
sandgem_living,39,COVERED
sandgem_living,40,COVERED
sandgem_living,41,COVERED
sandgem_living,42,COVERED
sandgem_living,43,COVERED
sandgem_living,44,COVERED
sandgem_living,45,COVERED
sandgem_living,46,COVERED
sandgem_living,47,COVERED
sandgem_living,48,COVERED
sandgem_living,49,COVERED
sandgem_living,50,COVERED
sandgem_living,51,COVERED
sandgem_living,52,COVERED
sandgem_living,53,COVERED
sandgem_living,54,COVERED
sandgem_living,55,COVERED
sandgem_living,56,COVERED
sandgem_living,57,COVERED
sandgem_living,58,COVERED
sandgem_living,59,COVERED
sandgem_living,60,COVERED
sandgem_living,61,COVERED
sandgem_living,62,COVERED
sandgem_living,63,COVERED
sandgem_living,64,COVERED
sandgem_living,65,COVERED
sandgem_living,66,COVERED
sandgem_living,67,COVERED
sandgem_living,68,COVERED
sandgem_living,69,COVERED
sandgem_living,70,COVERED
sandgem_living,71,COVERED
sandgem_living,72,COVERED
sandgem_living,73,COVERED
sandgem_living,74,COVERED
sandgem_living,75,COVERED
sandgem_living,76,COVERED
sandgem_living,77,COVERED
sandgem_living,78,COVERED
sandgem_living,79,COVERED
sandgem_living,80,COVERED
sandgem_living,81,COVERED
sandgem_living,82,COVERED
sandgem_living,83,COVERED
sandgem_living,84,COVERED
sandgem_living,85,COVERED
sandgem_living,86,COVERED
sandgem_living,87,COVERED
sandgem_living,88,COVERED
sandgem_living,89,COVERED
sandgem_living,90,COVERED
sandgem_living,91,COVERED
sandgem_living,92,COVERED
sandgem_living,93,COVERED
sandgem_living,94,COVERED
sandgem_living,95,COVERED
sandgem_living,96,COVERED
sandgem_living,97,COVERED
sandgem_living,98,COVERED
sandgem_living,99,COVERED
sandgem_living,100,COVERED
sandgem_living,101,COVERED
sandgem_living,102,COVERED
sandgem_living,103,COVERED
sandgem_living,104,COVERED
sandgem_living,105,COVERED
sandgem_living,106,COVERED
sandgem_living,107,COVERED
sandgem_living,108,COVERED
sandgem_living,109,COVERED
sandgem_living,110,COVERED
sandgem_living,111,COVERED
sandgem_living,112,COVERED
sandgem_living,113,COVERED
sandgem_living,114,COVERED
sandgem_living,115,COVERED
sandgem_living,116,COVERED
sandgem_living,117,COVERED
sandgem_living,118,COVERED
sandgem_living,119,COVERED
sandgem_living,120,COVERED
sandgem_living,121,COVERED
sandgem_living,122,COVERED
sandgem_living,123,COVERED
sandgem_living,124,COVERED
sandgem_living,125,COVERED
sandgem_living,126,COVERED
sandgem_living,127,COVERED
pokemon_day_care,0,COVERED
pokemon_day_care,1,TOP
pokemon_day_care,2,TOP
pokemon_day_care,3,TOP
pokemon_day_care,4,TOP
pokemon_day_care,5,TOP
pokemon_day_care,6,TOP
pokemon_day_care,7,TOP
pokemon_day_care,8,TOP
pokemon_day_care,9,TOP
pokemon_day_care,10,COVERED
pokemon_day_care,11,COVERED
pokemon_day_care,12,TOP
pokemon_day_care,13,TOP
pokemon_day_care,14,TOP
pokemon_day_care,15,TOP
pokemon_day_care,16,TOP
pokemon_day_care,17,TOP
pokemon_day_care,18,COVERED
pokemon_day_care,19,COVERED
pokemon_day_care,20,TOP
pokemon_day_care,21,TOP
pokemon_day_care,22,TOP
pokemon_day_care,23,TOP
pokemon_day_care,24,TOP
pokemon_day_care,25,TOP
pokemon_day_care,26,COVERED
pokemon_day_care,27,COVERED
pokemon_day_care,28,TOP
pokemon_day_care,29,TOP
pokemon_day_care,30,TOP
pokemon_day_care,31,TOP
pokemon_day_care,32,COVERED
pokemon_day_care,33,COVERED
pokemon_day_care,34,COVERED
pokemon_day_care,35,COVERED
pokemon_day_care,36,TOP
pokemon_day_care,37,COVERED
pokemon_day_care,38,TOP
pokemon_day_care,39,COVERED
pokemon_day_care,40,COVERED
pokemon_day_care,41,COVERED
pokemon_day_care,42,COVERED
pokemon_day_care,43,TOP
pokemon_day_care,44,TOP
pokemon_day_care,45,COVERED
pokemon_day_care,46,COVERED
pokemon_day_care,47,COVERED
pokemon_day_care,48,COVERED
pokemon_day_care,49,COVERED
pokemon_day_care,50,COVERED
pokemon_day_care,51,TOP
pokemon_day_care,52,COVERED
pokemon_day_care,53,COVERED
pokemon_day_care,54,COVERED
pokemon_day_care,55,COVERED
pokemon_day_care,56,COVERED
pokemon_day_care,57,TOP
pokemon_day_care,58,TOP
pokemon_day_care,59,TOP
pokemon_day_care,60,TOP
pokemon_day_care,61,COVERED
pokemon_day_care,62,COVERED
pokemon_day_care,63,COVERED
pokemon_day_care,64,COVERED
pokemon_day_care,65,COVERED
pokemon_day_care,66,COVERED
pokemon_day_care,67,COVERED
pokemon_fan_club,0,TOP
pokemon_fan_club,1,TOP
pokemon_fan_club,2,TOP
pokemon_fan_club,3,TOP
pokemon_fan_club,4,TOP
pokemon_fan_club,5,TOP
pokemon_fan_club,6,TOP
pokemon_fan_club,7,COVERED
pokemon_fan_club,8,COVERED
pokemon_fan_club,9,COVERED
pokemon_fan_club,10,COVERED
pokemon_fan_club,11,COVERED
pokemon_fan_club,12,COVERED
pokemon_fan_club,13,COVERED
pokemon_fan_club,14,COVERED
pokemon_fan_club,15,COVERED
pokemon_fan_club,16,COVERED
pokemon_fan_club,17,TOP
pokemon_fan_club,18,TOP
pokemon_fan_club,19,COVERED
pokemon_fan_club,20,TOP
pokemon_fan_club,21,COVERED
pokemon_fan_club,22,COVERED
pokemon_fan_club,23,TOP
pokemon_fan_club,24,COVERED
pokemon_fan_club,25,COVERED
pokemon_fan_club,26,COVERED
pokemon_fan_club,27,COVERED
pokemon_fan_club,28,TOP
pokemon_fan_club,29,TOP
pokemon_fan_club,30,TOP
pokemon_fan_club,31,TOP
pokemon_fan_club,32,COVERED
pokemon_fan_club,33,TOP
pokemon_fan_club,34,TOP
pokemon_fan_club,35,COVERED
pokemon_fan_club,36,COVERED
pokemon_fan_club,37,COVERED
pokemon_fan_club,38,TOP
pokemon_fan_club,39,TOP
pokemon_fan_club,40,TOP
pokemon_fan_club,41,TOP
pokemon_fan_club,42,TOP
pokemon_fan_club,43,TOP
pokemon_fan_club,44,TOP
pokemon_fan_club,45,COVERED
pokemon_fan_club,46,COVERED
pokemon_fan_club,47,TOP
pokemon_fan_club,48,TOP
pokemon_fan_club,49,TOP
pokemon_fan_club,50,TOP
pokemon_fan_club,51,TOP
pokemon_fan_club,52,TOP
pokemon_fan_club,53,COVERED
pokemon_fan_club,54,COVERED
pokemon_fan_club,55,TOP
pokemon_fan_club,56,TOP
pokemon_fan_club,57,TOP
pokemon_fan_club,58,TOP
pokemon_fan_club,59,TOP
pokemon_fan_club,60,TOP
pokemon_fan_club,61,COVERED
pokemon_fan_club,62,COVERED
pokemon_fan_club,63,TOP
pokemon_fan_club,64,COVERED
pokemon_fan_club,65,COVERED
pokemon_fan_club,66,COVERED
pokemon_fan_club,67,COVERED
pokemon_fan_club,68,COVERED
pokemon_fan_club,69,COVERED
pokemon_fan_club,70,TOP
pokemon_fan_club,71,TOP
pokemon_fan_club,72,COVERED
pokemon_fan_club,73,COVERED
pokemon_fan_club,74,COVERED
pokemon_fan_club,75,COVERED
pokemon_fan_club,76,COVERED
pokemon_fan_club,77,COVERED
pokemon_fan_club,78,COVERED
pokemon_fan_club,79,COVERED
pokemon_fan_club,80,TOP
pokemon_fan_club,81,TOP
pokemon_fan_club,82,TOP
pokemon_fan_club,83,TOP
pokemon_fan_club,84,COVERED
pokemon_fan_club,85,COVERED
pokemon_fan_club,86,COVERED
pokemon_fan_club,87,COVERED
pokemon_fan_club,88,COVERED
pokemon_fan_club,89,COVERED
pokemon_fan_club,90,COVERED
pokemon_fan_club,91,TOP
pokemon_fan_club,92,COVERED
pokemon_fan_club,93,COVERED
pokemon_fan_club,94,COVERED
pokemon_fan_club,95,COVERED
pokemon_fan_club,96,COVERED
pokemon_fan_club,97,COVERED
pokemon_fan_club,98,COVERED
pokemon_fan_club,99,TOP
pokemon_fan_club,100,COVERED
pokemon_fan_club,101,TOP
pokemon_fan_club,102,TOP
pokemon_fan_club,103,COVERED
inside_of_truck,0,TOP
inside_of_truck,1,TOP
inside_of_truck,2,TOP
inside_of_truck,3,TOP
inside_of_truck,4,TOP
inside_of_truck,5,TOP
inside_of_truck,6,TOP
inside_of_truck,7,TOP
inside_of_truck,8,TOP
inside_of_truck,9,TOP
inside_of_truck,10,TOP
inside_of_truck,11,TOP
inside_of_truck,12,TOP
inside_of_truck,13,TOP
inside_of_truck,14,COVERED
inside_of_truck,15,TOP
inside_of_truck,16,TOP
inside_of_truck,17,TOP
inside_of_truck,18,TOP
inside_of_truck,19,TOP
inside_of_truck,20,TOP
inside_of_truck,21,TOP
inside_of_truck,22,TOP
inside_of_truck,23,TOP
inside_of_truck,24,TOP
inside_of_truck,25,TOP
inside_of_truck,26,TOP
inside_of_truck,27,TOP
inside_of_truck,28,TOP
inside_of_truck,29,TOP
inside_of_truck,30,TOP
inside_of_truck,31,TOP
inside_of_truck,32,TOP
inside_of_truck,33,TOP
inside_of_truck,34,TOP
inside_of_truck,35,TOP
inside_of_truck,36,TOP
inside_of_truck,37,TOP
battle_frontier_outside_east,0,COVERED
battle_frontier_outside_east,1,TOP
battle_frontier_outside_east,2,COVERED
battle_frontier_outside_east,3,COVERED
battle_frontier_outside_east,4,TOP
battle_frontier_outside_east,5,COVERED
battle_frontier_outside_east,6,COVERED
battle_frontier_outside_east,7,COVERED
battle_frontier_outside_east,8,TOP
battle_frontier_outside_east,9,TOP
battle_frontier_outside_east,10,TOP
battle_frontier_outside_east,11,TOP
battle_frontier_outside_east,12,TOP
battle_frontier_outside_east,13,TOP
battle_frontier_outside_east,14,TOP
battle_frontier_outside_east,15,TOP
battle_frontier_outside_east,16,TOP
battle_frontier_outside_east,17,TOP
battle_frontier_outside_east,18,TOP
battle_frontier_outside_east,19,TOP
battle_frontier_outside_east,20,TOP
battle_frontier_outside_east,21,TOP
battle_frontier_outside_east,22,TOP
battle_frontier_outside_east,23,TOP
battle_frontier_outside_east,24,TOP
battle_frontier_outside_east,25,TOP
battle_frontier_outside_east,26,TOP
battle_frontier_outside_east,27,TOP
battle_frontier_outside_east,28,TOP
battle_frontier_outside_east,29,TOP
battle_frontier_outside_east,30,TOP
battle_frontier_outside_east,31,TOP
battle_frontier_outside_east,32,TOP
battle_frontier_outside_east,33,COVERED
battle_frontier_outside_east,34,COVERED
battle_frontier_outside_east,35,COVERED
battle_frontier_outside_east,36,COVERED
battle_frontier_outside_east,37,COVERED
battle_frontier_outside_east,38,COVERED
battle_frontier_outside_east,39,COVERED
battle_frontier_outside_east,40,COVERED
battle_frontier_outside_east,41,COVERED
battle_frontier_outside_east,42,COVERED
battle_frontier_outside_east,43,COVERED
battle_frontier_outside_east,44,COVERED
battle_frontier_outside_east,45,COVERED
battle_frontier_outside_east,46,COVERED
battle_frontier_outside_east,47,COVERED
battle_frontier_outside_east,48,COVERED
battle_frontier_outside_east,49,COVERED
battle_frontier_outside_east,50,COVERED
battle_frontier_outside_east,51,COVERED
battle_frontier_outside_east,52,TOP
battle_frontier_outside_east,53,COVERED
battle_frontier_outside_east,54,TOP
battle_frontier_outside_east,55,COVERED
battle_frontier_outside_east,56,TOP
battle_frontier_outside_east,57,TOP
battle_frontier_outside_east,58,TOP
battle_frontier_outside_east,59,COVERED
battle_frontier_outside_east,60,COVERED
battle_frontier_outside_east,61,COVERED
battle_frontier_outside_east,62,COVERED
battle_frontier_outside_east,63,TOP
battle_frontier_outside_east,64,TOP
battle_frontier_outside_east,65,TOP
battle_frontier_outside_east,66,TOP
battle_frontier_outside_east,67,TOP
battle_frontier_outside_east,68,TOP
battle_frontier_outside_east,69,TOP
battle_frontier_outside_east,70,TOP
battle_frontier_outside_east,71,TOP
battle_frontier_outside_east,72,TOP
battle_frontier_outside_east,73,TOP
battle_frontier_outside_east,74,TOP
battle_frontier_outside_east,75,TOP
battle_frontier_outside_east,76,COVERED
battle_frontier_outside_east,77,TOP
battle_frontier_outside_east,78,TOP
battle_frontier_outside_east,79,TOP
battle_frontier_outside_east,80,COVERED
battle_frontier_outside_east,81,COVERED
battle_frontier_outside_east,82,TOP
battle_frontier_outside_east,83,TOP
battle_frontier_outside_east,84,TOP
battle_frontier_outside_east,85,TOP
battle_frontier_outside_east,86,TOP
battle_frontier_outside_east,87,TOP
battle_frontier_outside_east,88,COVERED
battle_frontier_outside_east,89,COVERED
battle_frontier_outside_east,90,COVERED
battle_frontier_outside_east,91,COVERED
battle_frontier_outside_east,92,COVERED
battle_frontier_outside_east,93,COVERED
battle_frontier_outside_east,94,COVERED
battle_frontier_outside_east,95,TOP
battle_frontier_outside_east,96,COVERED
battle_frontier_outside_east,97,COVERED
battle_frontier_outside_east,98,COVERED
battle_frontier_outside_east,99,TOP
battle_frontier_outside_east,100,TOP
battle_frontier_outside_east,101,TOP
battle_frontier_outside_east,102,TOP
battle_frontier_outside_east,103,TOP
battle_frontier_outside_east,104,TOP
battle_frontier_outside_east,105,TOP
battle_frontier_outside_east,106,COVERED
battle_frontier_outside_east,107,COVERED
battle_frontier_outside_east,108,TOP
battle_frontier_outside_east,109,TOP
battle_frontier_outside_east,110,COVERED
battle_frontier_outside_east,111,TOP
battle_frontier_outside_east,112,TOP
battle_frontier_outside_east,113,TOP
battle_frontier_outside_east,114,TOP
battle_frontier_outside_east,115,TOP
battle_frontier_outside_east,116,TOP
battle_frontier_outside_east,117,TOP
battle_frontier_outside_east,118,TOP
battle_frontier_outside_east,119,TOP
battle_frontier_outside_east,120,TOP
battle_frontier_outside_east,121,TOP
battle_frontier_outside_east,122,COVERED
battle_frontier_outside_east,123,TOP
battle_frontier_outside_east,124,TOP
battle_frontier_outside_east,125,COVERED
battle_frontier_outside_east,126,COVERED
battle_frontier_outside_east,127,TOP
battle_frontier_outside_east,128,TOP
battle_frontier_outside_east,129,TOP
battle_frontier_outside_east,130,TOP
battle_frontier_outside_east,131,COVERED
battle_frontier_outside_east,132,TOP
battle_frontier_outside_east,133,TOP
battle_frontier_outside_east,134,TOP
battle_frontier_outside_east,135,TOP
battle_frontier_outside_east,136,TOP
battle_frontier_outside_east,137,COVERED
battle_frontier_outside_east,138,TOP
battle_frontier_outside_east,139,COVERED
battle_frontier_outside_east,140,COVERED
battle_frontier_outside_east,141,COVERED
battle_frontier_outside_east,142,COVERED
battle_frontier_outside_east,143,TOP
battle_frontier_outside_east,144,TOP
battle_frontier_outside_east,145,COVERED
battle_frontier_outside_east,146,TOP
battle_frontier_outside_east,147,TOP
battle_frontier_outside_east,148,TOP
battle_frontier_outside_east,149,TOP
battle_frontier_outside_east,150,TOP
battle_frontier_outside_east,151,TOP
battle_frontier_outside_east,152,TOP
battle_frontier_outside_east,153,TOP
battle_frontier_outside_east,154,TOP
battle_frontier_outside_east,155,TOP
battle_frontier_outside_east,156,TOP
battle_frontier_outside_east,157,COVERED
battle_frontier_outside_east,158,COVERED
battle_frontier_outside_east,159,TOP
battle_frontier_outside_east,160,TOP
battle_frontier_outside_east,161,TOP
battle_frontier_outside_east,162,TOP
battle_frontier_outside_east,163,TOP
battle_frontier_outside_east,164,TOP
battle_frontier_outside_east,165,TOP
battle_frontier_outside_east,166,TOP
battle_frontier_outside_east,167,TOP
battle_frontier_outside_east,168,COVERED
battle_frontier_outside_east,169,COVERED
battle_frontier_outside_east,170,COVERED
battle_frontier_outside_east,171,COVERED
battle_frontier_outside_east,172,COVERED
battle_frontier_outside_east,173,TOP
battle_frontier_outside_east,174,TOP
battle_frontier_outside_east,175,TOP
battle_frontier_outside_east,176,COVERED
battle_frontier_outside_east,177,COVERED
battle_frontier_outside_east,178,COVERED
battle_frontier_outside_east,179,COVERED
battle_frontier_outside_east,180,COVERED
battle_frontier_outside_east,181,COVERED
battle_frontier_outside_east,182,TOP
battle_frontier_outside_east,183,TOP
battle_frontier_outside_east,184,TOP
battle_frontier_outside_east,185,TOP
battle_frontier_outside_east,186,TOP
battle_frontier_outside_east,187,COVERED
battle_frontier_outside_east,188,COVERED
battle_frontier_outside_east,189,TOP
battle_frontier_outside_east,190,TOP
battle_frontier_outside_east,191,COVERED
battle_frontier_outside_east,192,TOP
battle_frontier_outside_east,193,TOP
battle_frontier_outside_east,194,TOP
battle_frontier_outside_east,195,COVERED
battle_frontier_outside_east,196,COVERED
battle_frontier_outside_east,197,TOP
battle_frontier_outside_east,198,TOP
battle_frontier_outside_east,199,COVERED
battle_frontier_outside_east,200,TOP
battle_frontier_outside_east,201,COVERED
battle_frontier_outside_east,202,TOP
battle_frontier_outside_east,203,TOP
battle_frontier_outside_east,204,TOP
battle_frontier_outside_east,205,COVERED
battle_frontier_outside_east,206,COVERED
battle_frontier_outside_east,207,COVERED
battle_frontier_outside_east,208,TOP
battle_frontier_outside_east,209,TOP
battle_frontier_outside_east,210,TOP
battle_frontier_outside_east,211,TOP
battle_frontier_outside_east,212,TOP
battle_frontier_outside_east,213,TOP
battle_frontier_outside_east,214,TOP
battle_frontier_outside_east,215,COVERED
battle_frontier_outside_east,216,TOP
battle_frontier_outside_east,217,TOP
battle_frontier_outside_east,218,COVERED
battle_frontier_outside_east,219,TOP
battle_frontier_outside_east,220,TOP
battle_frontier_outside_east,221,TOP
battle_frontier_outside_east,222,TOP
battle_frontier_outside_east,223,COVERED
battle_frontier_outside_east,224,COVERED
battle_frontier_outside_east,225,COVERED
battle_frontier_outside_east,226,COVERED
battle_frontier_outside_east,227,COVERED
battle_frontier_outside_east,228,COVERED
battle_frontier_outside_east,229,COVERED
battle_frontier_outside_east,230,COVERED
battle_frontier_outside_east,231,COVERED
battle_frontier_outside_east,232,COVERED
battle_frontier_outside_east,233,COVERED
battle_frontier_outside_east,234,COVERED
battle_frontier_outside_east,235,COVERED
battle_frontier_outside_east,236,COVERED
battle_frontier_outside_east,237,COVERED
battle_frontier_outside_east,238,COVERED
battle_frontier_outside_east,239,COVERED
battle_frontier_outside_east,240,COVERED
battle_frontier_outside_east,241,COVERED
battle_frontier_outside_east,242,COVERED
battle_frontier_outside_east,243,COVERED
battle_frontier_outside_east,244,COVERED
battle_frontier_outside_east,245,COVERED
battle_frontier_outside_east,246,COVERED
battle_frontier_outside_east,247,TOP
battle_frontier_outside_east,248,TOP
battle_frontier_outside_east,249,TOP
battle_frontier_outside_east,250,TOP
battle_frontier_outside_east,251,TOP
battle_frontier_outside_east,252,TOP
battle_frontier_outside_east,253,TOP
battle_frontier_outside_east,254,TOP
battle_frontier_outside_east,255,TOP
battle_frontier_outside_east,256,COVERED
battle_frontier_outside_east,257,COVERED
battle_frontier_outside_east,258,COVERED
battle_frontier_outside_east,259,COVERED
battle_frontier_outside_east,260,COVERED
battle_frontier_outside_east,261,COVERED
battle_frontier_outside_east,262,TOP
battle_frontier_outside_east,263,COVERED
battle_frontier_outside_east,264,COVERED
battle_frontier_outside_east,265,TOP
battle_frontier_outside_east,266,COVERED
battle_frontier_outside_east,267,COVERED
battle_frontier_outside_east,268,COVERED
battle_frontier_outside_east,269,COVERED
battle_frontier_outside_east,270,COVERED
battle_frontier_outside_east,271,COVERED
battle_frontier_outside_east,272,COVERED
battle_frontier_outside_east,273,TOP
battle_frontier_outside_east,274,COVERED
battle_frontier_outside_east,275,COVERED
battle_frontier_outside_east,276,COVERED
battle_frontier_outside_east,277,COVERED
battle_frontier_outside_east,278,COVERED
battle_frontier_outside_east,279,COVERED
battle_frontier_outside_east,280,COVERED
battle_frontier_outside_east,281,COVERED
battle_frontier_outside_east,282,COVERED
battle_frontier_outside_east,283,COVERED
battle_frontier_outside_east,284,COVERED
battle_frontier_outside_east,285,COVERED
battle_frontier_outside_east,286,COVERED
battle_frontier_outside_east,287,COVERED
battle_frontier_outside_east,288,TOP
battle_frontier_outside_east,289,COVERED
battle_frontier_outside_east,290,TOP
battle_frontier_outside_east,291,TOP
battle_frontier_outside_east,292,TOP
battle_frontier_outside_east,293,TOP
battle_frontier_outside_east,294,TOP
battle_frontier_outside_east,295,TOP
battle_frontier_outside_east,296,TOP
battle_frontier_outside_east,297,COVERED
battle_frontier_outside_east,298,TOP
battle_frontier_outside_east,299,TOP
battle_frontier_outside_east,300,COVERED
battle_frontier_outside_east,301,COVERED
battle_frontier_outside_east,302,COVERED
battle_frontier_outside_east,303,TOP
battle_frontier_outside_east,304,COVERED
battle_frontier_outside_east,305,COVERED
battle_frontier_outside_east,306,COVERED
battle_frontier_outside_east,307,COVERED
battle_frontier_outside_east,308,COVERED
battle_frontier_outside_east,309,COVERED
battle_frontier_outside_east,310,COVERED
battle_frontier_outside_east,311,COVERED
battle_frontier_outside_east,312,TOP
battle_frontier_outside_east,313,COVERED
battle_frontier_outside_east,314,COVERED
battle_frontier_outside_east,315,COVERED
battle_frontier_outside_east,316,COVERED
battle_frontier_outside_east,317,COVERED
battle_frontier_outside_east,318,COVERED
battle_frontier_outside_east,319,COVERED
battle_frontier_outside_east,320,TOP
battle_frontier_outside_east,321,TOP
battle_frontier_outside_east,322,TOP
battle_frontier_outside_east,323,COVERED
battle_frontier_outside_east,324,COVERED
battle_frontier_outside_east,325,COVERED
battle_frontier_outside_east,326,COVERED
battle_frontier_outside_east,327,COVERED
battle_frontier_outside_east,328,COVERED
battle_frontier_outside_east,329,COVERED
battle_frontier_outside_east,330,COVERED
battle_frontier_outside_east,331,COVERED
battle_frontier_outside_east,332,TOP
battle_frontier_outside_east,333,COVERED
battle_frontier_outside_east,334,COVERED
battle_frontier_outside_east,335,COVERED
battle_frontier_outside_east,336,COVERED
battle_frontier_outside_east,337,COVERED
battle_frontier_outside_east,338,COVERED
battle_frontier_outside_east,339,COVERED
battle_frontier_outside_east,340,TOP
battle_frontier_outside_east,341,COVERED
battle_frontier_outside_east,342,COVERED
battle_frontier_outside_east,343,COVERED
battle_frontier_outside_east,344,TOP
battle_frontier_outside_east,345,COVERED
battle_frontier_outside_east,346,COVERED
battle_frontier_outside_east,347,COVERED
battle_frontier_outside_east,348,TOP
battle_frontier_outside_east,349,COVERED
battle_frontier_outside_east,350,COVERED
battle_frontier_outside_east,351,COVERED
battle_frontier_outside_east,352,TOP
battle_frontier_outside_east,353,TOP
battle_frontier_outside_east,354,COVERED
battle_frontier_outside_east,355,COVERED
battle_frontier_outside_east,356,COVERED
battle_frontier_outside_east,357,TOP
battle_frontier_outside_east,358,TOP
battle_frontier_outside_east,359,TOP
battle_frontier_outside_east,360,COVERED
battle_frontier_outside_east,361,COVERED
battle_frontier_outside_east,362,COVERED
battle_frontier_outside_east,363,COVERED
battle_frontier_outside_east,364,COVERED
battle_frontier_outside_east,365,TOP
battle_frontier_outside_east,366,TOP
battle_frontier_outside_east,367,TOP
battle_frontier_outside_east,368,COVERED
battle_frontier_outside_east,369,COVERED
battle_frontier_outside_east,370,COVERED
battle_frontier_outside_east,371,COVERED
battle_frontier_outside_east,372,COVERED
battle_frontier_outside_east,373,TOP
battle_frontier_outside_east,374,TOP
battle_frontier_outside_east,375,TOP
battle_frontier_outside_east,376,COVERED
battle_frontier_outside_east,377,COVERED
battle_frontier_outside_east,378,TOP
battle_frontier_outside_east,379,TOP
battle_frontier_outside_east,380,TOP
battle_frontier_outside_east,381,TOP
battle_frontier_outside_east,382,TOP
battle_frontier_outside_east,383,TOP
battle_frontier_outside_east,384,COVERED
battle_frontier_outside_east,385,COVERED
battle_frontier_outside_east,386,TOP
battle_frontier_outside_east,387,TOP
battle_frontier_outside_east,388,TOP
battle_frontier_outside_east,389,TOP
battle_frontier_outside_east,390,TOP
battle_frontier_outside_east,391,TOP
battle_frontier_outside_east,392,COVERED
battle_frontier_outside_east,393,COVERED
battle_frontier_outside_east,394,COVERED
battle_frontier_outside_east,395,COVERED
battle_frontier_outside_east,396,COVERED
battle_frontier_outside_east,397,COVERED
battle_frontier_outside_east,398,COVERED
battle_frontier_outside_east,399,COVERED
battle_frontier_outside_east,400,TOP
battle_frontier_outside_east,401,TOP
battle_frontier_outside_east,402,COVERED
battle_frontier_outside_east,403,COVERED
battle_frontier_outside_east,404,COVERED
battle_frontier_outside_east,405,COVERED
battle_frontier_outside_east,406,COVERED
battle_frontier_outside_east,407,COVERED
battle_frontier_outside_east,408,TOP
battle_frontier_outside_east,409,TOP
battle_frontier_outside_east,410,TOP
battle_frontier_outside_east,411,COVERED
battle_frontier_outside_east,412,COVERED
battle_frontier_outside_east,413,COVERED
battle_frontier_outside_east,414,TOP
battle_frontier_outside_east,415,TOP
battle_frontier_outside_east,416,TOP
battle_frontier_outside_east,417,TOP
battle_frontier_outside_east,418,TOP
battle_frontier_outside_east,419,COVERED
battle_frontier_outside_east,420,COVERED
battle_frontier_outside_east,421,COVERED
battle_frontier_outside_east,422,TOP
battle_frontier_outside_east,423,TOP
battle_frontier_outside_east,424,TOP
battle_frontier_outside_east,425,TOP
battle_frontier_outside_east,426,TOP
battle_frontier_outside_east,427,COVERED
battle_frontier_outside_east,428,COVERED
battle_frontier_outside_east,429,COVERED
battle_frontier_outside_east,430,TOP
battle_frontier_outside_east,431,TOP
battle_frontier_outside_east,432,TOP
battle_frontier_outside_east,433,TOP
battle_frontier_outside_east,434,TOP
battle_frontier_outside_east,435,TOP
battle_frontier_outside_east,436,TOP
battle_frontier_outside_east,437,TOP
battle_frontier_outside_east,438,TOP
battle_frontier_outside_east,439,TOP
battle_frontier_outside_east,440,TOP
battle_frontier_outside_east,441,TOP
battle_frontier_outside_east,442,TOP
battle_frontier_outside_east,443,TOP
battle_frontier_outside_east,444,TOP
battle_frontier_outside_east,445,TOP
battle_frontier_outside_east,446,TOP
battle_frontier_outside_east,447,TOP
battle_frontier_outside_east,448,TOP
battle_frontier_outside_east,449,TOP
battle_frontier_outside_east,450,TOP
battle_frontier_outside_east,451,TOP
battle_frontier_outside_east,452,TOP
battle_frontier_outside_east,453,TOP
battle_frontier_outside_east,454,TOP
battle_frontier_outside_east,455,TOP
battle_frontier_outside_east,456,TOP
battle_frontier_outside_east,457,TOP
battle_frontier_outside_east,458,TOP
battle_frontier_outside_east,459,TOP
battle_frontier_outside_east,460,TOP
battle_frontier_outside_east,461,TOP
battle_frontier_outside_east,462,TOP
battle_frontier_outside_east,463,TOP
battle_frontier_outside_east,464,TOP
battle_frontier_outside_east,465,TOP
battle_frontier_outside_east,466,TOP
